t	C_l	C_h	N_l	N_h	E_l	E_h	A_LL	A_HL	A_HH	A_L	A_H	A
0.630999652853194	125.108	9.61382	5.16843	1.24253	0	0	0	0	0	0	0	0
0.6319994568703906	125.121	9.60055	5.17786	1.24325	0	0	0	0	0	0	0	0
0.6330005868876101	125.134	9.58732	5.1873	1.24398	0	0	0	0	0	0	0	0
0.6340003909048069	125.147	9.57412	5.19674	1.2447	0	0	0	0	0	0	0	0
0.6350001949220034	125.161	9.56097	5.20618	1.24542	0	0	0	0	0	0	0	0
0.6359999989391999	125.174	9.54786	5.21562	1.24614	0	0	0	0	0	0	0	0
0.6369998029563967	125.187	9.53478	5.22506	1.24686	0	0	0	0	0	0	0	0
0.6379996069735933	125.2	9.52174	5.2345	1.24758	0	0	0	0	0	0	0	0
0.6389994109907897	125.213	9.50874	5.24394	1.2483	0	0	0	0	0	0	0	0
0.6400005410080093	125.226	9.49578	5.25338	1.24901	0	0	0	0	0	0	0	0
0.641000345025206	125.239	9.48285	5.26283	1.24973	0	0	0	0	0	0	0	0
0.6420001490424024	125.252	9.46996	5.27227	1.25044	0	0	0	0	0	0	0	0
0.6429999530595992	125.264	9.45711	5.28172	1.25116	0	0	0	0	0	0	0	0
0.6439997570767958	125.277	9.4443	5.29117	1.25187	0	0	0	0	0	0	0	0
0.6449995610939925	125.29	9.43152	5.30062	1.25258	0	0	0	0	0	0	0	0
0.6459993651111892	125.303	9.41878	5.31006	1.25329	0	0	0	0	0	0	0	0
0.6470004951284084	125.315	9.40608	5.31951	1.254	0	0	0	0	0	0	0	0
0.6480002991456051	125.328	9.39341	5.32897	1.25471	0	0	0	0	0	0	0	0
0.6490001031628017	125.341	9.38078	5.33842	1.25542	0	0	0	0	0	0	0	0
0.6499999071799984	125.353	9.36819	5.34787	1.25613	0	0	0	0	0	0	0	0
0.650999711197195	125.366	9.35563	5.35733	1.25683	0	0	0	0	0	0	0	0
0.6519995152143917	125.378	9.34311	5.36678	1.25754	0	0	0	0	0	0	0	0
0.6530006452316112	125.391	9.33062	5.37624	1.25824	0	0	0	0	0	0	0	0
0.6540004492488077	125.403	9.31817	5.38569	1.25895	0	0	0	0	0	0	0	0
0.6550002532660043	125.416	9.30575	5.39515	1.25965	0	0	0	0	0	0	0	0
0.6560000572832009	125.428	9.29337	5.40461	1.26035	0	0	0	0	0	0	0	0
0.6569998613003977	125.441	9.28103	5.41407	1.26105	0	0	0	0	0	0	0	0
0.6579996653175942	125.453	9.26872	5.42353	1.26175	0	0	0	0	0	0	0	0
0.6589994693347909	125.465	9.25644	5.43299	1.26245	0	0	0	0	0	0	0	0
0.6600005993520104	125.477	9.2442	5.44245	1.26314	0	0	0	0	0	0	0	0
0.6610004033692068	125.49	9.232	5.45192	1.26384	0	0	0	0	0	0	0	0
0.6620002073864035	125.502	9.21982	5.46138	1.26454	0	0	0	0	0	0	0	0
0.6630000114036002	125.514	9.20769	5.47085	1.26523	0	0	0	0	0	0	0	0
0.6639998154207968	125.526	9.19558	5.48031	1.26593	0	0	0	0	0	0	0	0
0.6649996194379935	125.538	9.18351	5.48978	1.26662	0	0	0	0	0	0	0	0
0.66599942345519	125.55	9.17148	5.49925	1.26731	0	0	0	0	0	0	0	0
0.6670005534724095	125.562	9.15948	5.50872	1.268	0	0	0	0	0	0	0	0
0.668000357489606	125.574	9.14751	5.51819	1.26869	0	0	0	0	0	0	0	0
0.6690001615068027	125.586	9.13557	5.52766	1.26938	0	0	0	0	0	0	0	0
0.6699999655239994	125.598	9.12367	5.53713	1.27007	0	0	0	0	0	0	0	0
0.670999769541196	125.61	9.1118	5.5466	1.27076	0	0	0	0	0	0	0	0
0.6719995735583926	125.622	9.09997	5.55607	1.27145	0	0	0	0	0	0	0	0
0.6729993775755893	125.633	9.08817	5.56555	1.27213	0	0	0	0	0	0	0	0
0.6740005075928087	125.645	9.0764	5.57502	1.27282	0	0	0	0	0	0	0	0
0.6750003116100053	125.657	9.06466	5.5845	1.2735	0	0	0	0	0	0	0	0
0.676000115627202	125.669	9.05295	5.59397	1.27418	0	0	0	0	0	0	0	0
0.6769999196443987	125.68	9.04128	5.60345	1.27487	0	0	0	0	0	0	0	0
0.6779997236615952	125.692	9.02964	5.61293	1.27555	0	0	0	0	0	0	0	0
0.6789995276787918	125.704	9.01803	5.62241	1.27623	0	0	0	0	0	0	0	0
0.6800006576960113	125.715	9.00646	5.63189	1.27691	0	0	0	0	0	0	0	0
0.6810004617132079	125.727	8.99491	5.64137	1.27759	0	0	0	0	0	0	0	0
0.6820002657304045	125.738	8.9834	5.65085	1.27826	0	0	0	0	0	0	0	0
0.6830000697476012	125.75	8.97192	5.66034	1.27894	0	0	0	0	0	0	0	0
0.6839998737647979	125.761	8.96047	5.66982	1.27962	0	0	0	0	0	0	0	0
0.6849996777819944	125.773	8.94905	5.67931	1.28029	0	0	0	0	0	0	0	0
0.6859994817991911	125.784	8.93766	5.68879	1.28097	0	0	0	0	0	0	0	0
0.6870006118164105	125.795	8.9263	5.69828	1.28164	0	0	0	0	0	0	0	0
0.6880004158336072	125.807	8.91498	5.70776	1.28231	0	0	0	0	0	0	0	0
0.6890002198508038	125.818	8.90368	5.71725	1.28298	0	0	0	0	0	0	0	0
0.6900000238680004	125.829	8.89242	5.72674	1.28366	0	0	0	0	0	0	0	0
0.690999827885197	125.84	8.88118	5.73623	1.28433	0	0	0	0	0	0	0	0
0.6919996319023936	125.852	8.86998	5.74572	1.285	0	0	0	0	0	0	0	0
0.6929994359195903	125.863	8.85881	5.75521	1.28566	0	0	0	0	0	0	0	0
0.6940005659368097	125.874	8.84766	5.76471	1.28633	0	0	0	0	0	0	0	0
0.6950003699540064	125.885	8.83655	5.7742	1.287	0	0	0	0	0	0	0	0
0.6960001739712031	125.896	8.82547	5.78369	1.28766	0	0	0	0	0	0	0	0
0.6969999779883996	125.907	8.81441	5.79319	1.28833	0	0	0	0	0	0	0	0
0.6979997820055962	125.918	8.80339	5.80268	1.28899	0	0	0	0	0	0	0	0
0.6989995860227929	125.929	8.79239	5.81218	1.28966	0	0	0	0	0	0	0	0
0.6999993900399895	125.94	8.78143	5.82168	1.29032	0	0	0	0	0	0	0	0
0.7010005200572089	125.951	8.77049	5.83118	1.29098	0	0	0	0	0	0	0	0
0.7020003240744056	125.962	8.75959	5.84067	1.29164	0	0	0	0	0	0	0	0
0.7030001280916021	125.973	8.74871	5.85017	1.2923	0	0	0	0	0	0	0	0
0.7039999321087989	125.984	8.73786	5.85968	1.29296	0	0	0	0	0	0	0	0
0.7049997361259954	125.995	8.72704	5.86918	1.29362	0	0	0	0	0	0	0	0
0.7059995401431921	126.005	8.71625	5.87868	1.29428	0	0	0	0	0	0	0	0
0.7070006701604115	126.016	8.70549	5.88818	1.29494	0	0	0	0	0	0	0	0
0.7080004741776081	126.027	8.69476	5.89769	1.29559	0	0	0	0	0	0	0	0
0.7090002781948047	126.038	8.68405	5.90719	1.29625	0	0	0	0	0	0	0	0
0.7100000822120014	126.048	8.67337	5.9167	1.2969	0	0	0	0	0	0	0	0
0.7109998862291981	126.059	8.66272	5.9262	1.29756	0	0	0	0	0	0	0	0
0.7119996902463946	126.069	8.6521	5.93571	1.29821	0	0	0	0	0	0	0	0
0.7129994942635913	126.08	8.64151	5.94522	1.29886	0	0	0	0	0	0	0	0
0.7140006242808107	126.091	8.63094	5.95473	1.29951	0	0	0	0	0	0	0	0
0.7150004282980074	126.101	8.62041	5.96424	1.30016	0	0	0	0	0	0	0	0
0.716000232315204	126.112	8.6099	5.97375	1.30081	0	0	0	0	0	0	0	0
0.7170000363324006	126.122	8.59942	5.98326	1.30146	0	0	0	0	0	0	0	0
0.7179998403495973	126.133	8.58896	5.99277	1.30211	0	0	0	0	0	0	0	0
0.7189996443667939	126.143	8.57853	6.00228	1.30276	0	0	0	0	0	0	0	0
0.7199994483839905	126.153	8.56813	6.01179	1.3034	0	0	0	0	0	0	0	0
0.72100057840121	126.164	8.55776	6.02131	1.30405	0	0	0	0	0	0	0	0
0.7220003824184065	126.174	8.54741	6.03082	1.30469	0	0	0	0	0	0	0	0
0.7230001864356032	126.184	8.53709	6.04034	1.30534	0	0	0	0	0	0	0	0
0.7239999904527998	126.195	8.5268	6.04986	1.30598	0	0	0	0	0	0	0	0
0.7249997944699965	126.205	8.51653	6.05937	1.30662	0	0	0	0	0	0	0	0
0.7259995984871931	126.215	8.50629	6.06889	1.30727	0	0	0	0	0	0	0	0
0.7269994025043897	126.225	8.49608	6.07841	1.30791	0	0	0	0	0	0	0	0
0.7280005325216091	126.236	8.48589	6.08793	1.30855	0	0	0	0	0	0	0	0
0.7290003365388058	126.246	8.47573	6.09745	1.30919	0	0	0	0	0	0	0	0
0.7300001405560024	126.256	8.4656	6.10697	1.30983	0	0	0	0	0	0	0	0
0.7309999445731991	126.266	8.45549	6.11649	1.31046	0	0	0	0	0	0	0	0
0.7319997485903956	126.276	8.44541	6.12602	1.3111	0	0	0	0	0	0	0	0
0.7329995526075924	126.286	8.43535	6.13554	1.31174	0	0	0	0	0	0	0	0
0.7340006826248118	126.296	8.42532	6.14506	1.31237	0	0	0	0	0	0	0	0
0.7350004866420083	126.306	8.41532	6.15459	1.31301	0	0	0	0	0	0	0	0
0.736000290659205	126.316	8.40534	6.16412	1.31364	0	0	0	0	0	0	0	0
0.7370000946764016	126.326	8.39538	6.17364	1.31428	0	0	0	0	0	0	0	0
0.7379998986935983	126.336	8.38545	6.18317	1.31491	0	0	0	0	0	0	0	0
0.7389997027107951	126.346	8.37555	6.1927	1.31554	0	0	0	0	0	0	0	0
0.7399995067279914	126.356	8.36567	6.20223	1.31617	0	0	0	0	0	0	0	0
0.7410006367452109	126.366	8.35582	6.21176	1.3168	0	0	0	0	0	0	0	0
0.7420004407624076	126.376	8.34599	6.22129	1.31743	0	0	0	0	0	0	0	0
0.7430002447796041	126.385	8.33619	6.23082	1.31806	0	0	0	0	0	0	0	0
0.7440000487968008	126.395	8.32641	6.24035	1.31869	0	0	0	0	0	0	0	0
0.7449998528139975	126.405	8.31665	6.24988	1.31932	0	0	0	0	0	0	0	0
0.7459996568311941	126.415	8.30692	6.25941	1.31994	0	0	0	0	0	0	0	0
0.7469994608483906	126.424	8.29722	6.26895	1.32057	0	0	0	0	0	0	0	0
0.7480005908656101	126.434	8.28754	6.27848	1.3212	0	0	0	0	0	0	0	0
0.7490003948828069	126.444	8.27788	6.28802	1.32182	0	0	0	0	0	0	0	0
0.7500001989000035	126.453	8.26825	6.29755	1.32244	0	0	0	0	0	0	0	0
0.7510000029172	126.463	8.25864	6.30709	1.32307	0	0	0	0	0	0	0	0
0.7519998069343966	126.472	8.24906	6.31663	1.32369	0	0	0	0	0	0	0	0
0.7529996109515933	126.482	8.2395	6.32617	1.32431	0	0	0	0	0	0	0	0
0.75399941496879	126.492	8.22996	6.33571	1.32493	0	0	0	0	0	0	0	0
0.7550005449860094	126.501	8.22045	6.34524	1.32555	0	0	0	0	0	0	0	0
0.7560003490032059	126.511	8.21096	6.35479	1.32617	0	0	0	0	0	0	0	0
0.7570001530204027	126.52	8.20149	6.36433	1.32679	0	0	0	0	0	0	0	0
0.7579999570375993	126.53	8.19205	6.37387	1.32741	0	0	0	0	0	0	0	0
0.7589997610547958	126.539	8.18264	6.38341	1.32803	0	0	0	0	0	0	0	0
0.7599995650719925	126.548	8.17324	6.39295	1.32864	0	0	0	0	0	0	0	0
0.7609993690891891	126.558	8.16387	6.4025	1.32926	0	0	0	0	0	0	0	0
0.7620004991064084	126.567	8.15452	6.41204	1.32988	0	0	0	0	0	0	0	0
0.7630003031236052	126.576	8.1452	6.42159	1.33049	0	0	0	0	0	0	0	0
0.7640001071408018	126.586	8.13589	6.43113	1.3311	0	0	0	0	0	0	0	0
0.7649999111579985	126.595	8.12661	6.44068	1.33172	0	0	0	0	0	0	0	0
0.765999715175195	126.604	8.11736	6.45023	1.33233	0	0	0	0	0	0	0	0
0.7669995191923916	126.613	8.10812	6.45978	1.33294	0	0	0	0	0	0	0	0
0.7680006492096111	126.623	8.09891	6.46933	1.33355	0	0	0	0	0	0	0	0
0.7690004532268077	126.632	8.08972	6.47887	1.33416	0	0	0	0	0	0	0	0
0.7700002572440044	126.641	8.08056	6.48843	1.33477	0	0	0	0	0	0	0	0
0.771000061261201	126.65	8.07141	6.49798	1.33538	0	0	0	0	0	0	0	0
0.7719998652783977	126.659	8.06229	6.50753	1.33599	0	0	0	0	0	0	0	0
0.7729996692955944	126.668	8.05319	6.51708	1.3366	0	0	0	0	0	0	0	0
0.7739994733127908	126.677	8.04412	6.52663	1.3372	0	0	0	0	0	0	0	0
0.7750006033300103	126.686	8.03506	6.53619	1.33781	0	0	0	0	0	0	0	0
0.776000407347207	126.696	8.02603	6.54574	1.33842	0	0	0	0	0	0	0	0
0.7770002113644037	126.705	8.01702	6.5553	1.33902	0	0	0	0	0	0	0	0
0.7780000153816002	126.714	8.00803	6.56485	1.33963	0	0	0	0	0	0	0	0
0.7789998193987968	126.722	7.99906	6.57441	1.34023	0	0	0	0	0	0	0	0
0.7799996234159935	126.731	7.99011	6.58397	1.34083	0	0	0	0	0	0	0	0
0.7809994274331901	126.74	7.98119	6.59352	1.34143	0	0	0	0	0	0	0	0
0.7820005574504096	126.749	7.97229	6.60308	1.34204	0	0	0	0	0	0	0	0
0.7830003614676062	126.758	7.96341	6.61264	1.34264	0	0	0	0	0	0	0	0
0.7840001654848029	126.767	7.95455	6.6222	1.34324	0	0	0	0	0	0	0	0
0.7849999695019995	126.776	7.94571	6.63176	1.34384	0	0	0	0	0	0	0	0
0.785999773519196	126.785	7.93689	6.64132	1.34444	0	0	0	0	0	0	0	0
0.7869995775363926	126.793	7.92809	6.65088	1.34503	0	0	0	0	0	0	0	0
0.7879993815535894	126.802	7.91932	6.66045	1.34563	0	0	0	0	0	0	0	0
0.7890005115708089	126.811	7.91057	6.67001	1.34623	0	0	0	0	0	0	0	0
0.7900003155880054	126.82	7.90183	6.67957	1.34682	0	0	0	0	0	0	0	0
0.791000119605202	126.828	7.89312	6.68914	1.34742	0	0	0	0	0	0	0	0
0.7919999236223987	126.837	7.88443	6.6987	1.34801	0	0	0	0	0	0	0	0
0.7929997276395953	126.846	7.87576	6.70827	1.34861	0	0	0	0	0	0	0	0
0.793999531656792	126.854	7.86711	6.71783	1.3492	0	0	0	0	0	0	0	0
0.7950006616740114	126.863	7.85848	6.7274	1.3498	0	0	0	0	0	0	0	0
0.7960004656912081	126.872	7.84987	6.73697	1.35039	0	0	0	0	0	0	0	0
0.7970002697084047	126.88	7.84128	6.74654	1.35098	0	0	0	0	0	0	0	0
0.7980000737256012	126.889	7.83271	6.75611	1.35157	0	0	0	0	0	0	0	0
0.7989998777427978	126.897	7.82416	6.76568	1.35216	0	0	0	0	0	0	0	0
0.7999996817599945	126.906	7.81563	6.77525	1.35275	0	0	0	0	0	0	0	0
0.8009994857771912	126.914	7.80713	6.78482	1.35334	0	0	0	0	0	0	0	0
0.8020006157944106	126.923	7.79864	6.79439	1.35393	0	0	0	0	0	0	0	0
0.8030004198116072	126.931	7.79017	6.80396	1.35452	0	0	0	0	0	0	0	0
0.8040002238288039	126.94	7.78172	6.81353	1.3551	0	0	0	0	0	0	0	0
0.8050000278460004	126.948	7.77329	6.82311	1.35569	0	0	0	0	0	0	0	0
0.805999831863197	126.957	7.76488	6.83268	1.35628	0	0	0	0	0	0	0	0
0.8069996358803938	126.965	7.75649	6.84226	1.35686	0	0	0	0	0	0	0	0
0.8079994398975904	126.973	7.74813	6.85183	1.35745	0	0	0	0	0	0	0	0
0.8090005699148098	126.982	7.73978	6.86141	1.35803	0	0	0	0	0	0	0	0
0.8100003739320064	126.99	7.73145	6.87098	1.35861	0	0	0	0	0	0	0	0
0.811000177949203	126.998	7.72313	6.88056	1.3592	0	0	0	0	0	0	0	0
0.8119999819663997	127.007	7.71484	6.89014	1.35978	0	0	0	0	0	0	0	0
0.8129997859835962	127.015	7.70657	6.89972	1.36036	0	0	0	0	0	0	0	0
0.813999590000793	127.023	7.69832	6.9093	1.36094	0	0	0	0	0	0	0	0
0.8149993940179896	127.031	7.69008	6.91888	1.36152	0	0	0	0	0	0	0	0
0.8160005240352091	127.04	7.68187	6.92846	1.3621	0	0	0	0	0	0	0	0
0.8170003280524056	127.048	7.67367	6.93804	1.36268	0	0	0	0	0	0	0	0
0.8180001320696022	127.056	7.6655	6.94762	1.36326	0	0	0	0	0	0	0	0
0.8189999360867988	127.064	7.65734	6.9572	1.36384	0	0	0	0	0	0	0	0
0.8199997401039956	127.072	7.6492	6.96678	1.36441	0	0	0	0	0	0	0	0
0.8209995441211921	127.08	7.64108	6.97637	1.36499	0	0	0	0	0	0	0	0
0.8220006741384116	127.089	7.63298	6.98595	1.36557	0	0	0	0	0	0	0	0
0.8230004781556082	127.097	7.62489	6.99554	1.36614	0	0	0	0	0	0	0	0
0.8240002821728049	127.105	7.61683	7.00512	1.36672	0	0	0	0	0	0	0	0
0.8250000861900014	127.113	7.60878	7.01471	1.36729	0	0	0	0	0	0	0	0
0.825999890207198	127.121	7.60075	7.02429	1.36786	0	0	0	0	0	0	0	0
0.8269996942243948	127.129	7.59275	7.03388	1.36844	0	0	0	0	0	0	0	0
0.8279994982415914	127.137	7.58475	7.04347	1.36901	0	0	0	0	0	0	0	0
0.8290006282588108	127.145	7.57678	7.05306	1.36958	0	0	0	0	0	0	0	0
0.8300004322760074	127.153	7.56883	7.06265	1.37015	0	0	0	0	0	0	0	0
0.831000236293204	127.161	7.56089	7.07224	1.37072	0	0	0	0	0	0	0	0
0.8320000403104006	127.169	7.55297	7.08183	1.37129	0	0	0	0	0	0	0	0
0.8329998443275974	127.176	7.54507	7.09142	1.37186	0	0	0	0	0	0	0	0
0.833999648344794	127.184	7.53719	7.10101	1.37243	0	0	0	0	0	0	0	0
0.8349994523619905	127.192	7.52932	7.1106	1.373	0	0	0	0	0	0	0	0
0.83600058237921	127.2	7.52148	7.12019	1.37356	0	0	0	0	0	0	0	0
0.8370003863964066	127.208	7.51365	7.12979	1.37413	0	0	0	0	0	0	0	0
0.8380001904136034	127.216	7.50584	7.13938	1.3747	0	0	0	0	0	0	0	0
0.8389999944307999	127.224	7.49804	7.14897	1.37526	0	0	0	0	0	0	0	0
0.8399997984479965	127.231	7.49027	7.15857	1.37583	0	0	0	0	0	0	0	0
0.8409996024651932	127.239	7.48251	7.16816	1.37639	0	0	0	0	0	0	0	0
0.8419994064823898	127.247	7.47477	7.17776	1.37696	0	0	0	0	0	0	0	0
0.8430005364996092	127.255	7.46704	7.18736	1.37752	0	0	0	0	0	0	0	0
0.8440003405168058	127.262	7.45933	7.19695	1.37808	0	0	0	0	0	0	0	0
0.8450001445340026	127.27	7.45165	7.20655	1.37865	0	0	0	0	0	0	0	0
0.845999948551199	127.278	7.44397	7.21615	1.37921	0	0	0	0	0	0	0	0
0.8469997525683957	127.285	7.43632	7.22575	1.37977	0	0	0	0	0	0	0	0
0.8479995565855923	127.293	7.42868	7.23535	1.38033	0	0	0	0	0	0	0	0
0.8490006866028118	127.3	7.42106	7.24495	1.38089	0	0	0	0	0	0	0	0
0.8500004906200084	127.308	7.41346	7.25455	1.38145	0	0	0	0	0	0	0	0
0.8510002946372051	127.316	7.40587	7.26415	1.38201	0	0	0	0	0	0	0	0
0.8520000986544017	127.323	7.3983	7.27375	1.38257	0	0	0	0	0	0	0	0
0.8529999026715984	127.331	7.39075	7.28335	1.38312	0	0	0	0	0	0	0	0
0.8539997066887948	127.338	7.38321	7.29296	1.38368	0	0	0	0	0	0	0	0
0.8549995107059916	127.346	7.37569	7.30256	1.38424	0	0	0	0	0	0	0	0
0.856000640723211	127.353	7.36819	7.31216	1.38479	0	0	0	0	0	0	0	0
0.8570004447404076	127.361	7.3607	7.32177	1.38535	0	0	0	0	0	0	0	0
0.8580002487576042	127.368	7.35323	7.33137	1.3859	0	0	0	0	0	0	0	0
0.8590000527748012	127.376	7.34577	7.34098	1.38646	0	0	0	0	0	0	0	0
0.8599998567919975	127.383	7.33834	7.35059	1.38701	0	0	0	0	0	0	0	0
0.8609996608091942	127.391	7.33092	7.36019	1.38756	0	0	0	0	0	0	0	0
0.8619994648263908	127.398	7.32351	7.3698	1.38812	0	0	0	0	0	0	0	0
0.8630005948436102	127.405	7.31612	7.37941	1.38867	0	0	0	0	0	0	0	0
0.8640003988608072	127.413	7.30875	7.38902	1.38922	0	0	0	0	0	0	0	0
0.8650002028780034	127.42	7.3014	7.39863	1.38977	0	0	0	0	0	0	0	0
0.8660000068952	127.427	7.29406	7.40824	1.39032	0	0	0	0	0	0	0	0
0.8669998109123968	127.435	7.28673	7.41785	1.39087	0	0	0	0	0	0	0	0
0.8679996149295933	127.442	7.27942	7.42746	1.39142	0	0	0	0	0	0	0	0
0.86899941894679	127.449	7.27213	7.43707	1.39197	0	0	0	0	0	0	0	0
0.8700005489640094	127.457	7.26486	7.44668	1.39252	0	0	0	0	0	0	0	0
0.8710003529812061	127.464	7.2576	7.45629	1.39307	0	0	0	0	0	0	0	0
0.8720001569984027	127.471	7.25035	7.4659	1.39361	0	0	0	0	0	0	0	0
0.8729999610155992	127.478	7.24312	7.47552	1.39416	0	0	0	0	0	0	0	0
0.8739997650327961	127.486	7.23591	7.48513	1.3947	0	0	0	0	0	0	0	0
0.8749995690499925	127.493	7.22871	7.49475	1.39525	0	0	0	0	0	0	0	0
0.8759993730671893	127.5	7.22153	7.50436	1.3958	0	0	0	0	0	0	0	0
0.8770005030844086	127.507	7.21437	7.51398	1.39634	0	0	0	0	0	0	0	0
0.8780003071016051	127.514	7.20722	7.52359	1.39688	0	0	0	0	0	0	0	0
0.8790001111188022	127.521	7.20008	7.53321	1.39743	0	0	0	0	0	0	0	0
0.8799999151359984	127.529	7.19296	7.54283	1.39797	0	0	0	0	0	0	0	0
0.8809997191531952	127.536	7.18586	7.55245	1.39851	0	0	0	0	0	0	0	0
0.8819995231703918	127.543	7.17877	7.56206	1.39905	0	0	0	0	0	0	0	0
0.8830006531876113	127.55	7.17169	7.57168	1.39959	0	0	0	0	0	0	0	0
0.8840004572048078	127.557	7.16463	7.5813	1.40013	0	0	0	0	0	0	0	0
0.8850002612220044	127.564	7.15759	7.59092	1.40067	0	0	0	0	0	0	0	0
0.8860000652392012	127.571	7.15056	7.60054	1.40121	0	0	0	0	0	0	0	0
0.8869998692563977	127.578	7.14355	7.61016	1.40175	0	0	0	0	0	0	0	0
0.8879996732735943	127.585	7.13655	7.61979	1.40229	0	0	0	0	0	0	0	0
0.8889994772907911	127.592	7.12957	7.62941	1.40283	0	0	0	0	0	0	0	0
0.8900006073080106	127.599	7.1226	7.63903	1.40337	0	0	0	0	0	0	0	0
0.891000411325207	127.606	7.11564	7.64865	1.4039	0	0	0	0	0	0	0	0
0.8920002153424036	127.613	7.1087	7.65828	1.40444	0	0	0	0	0	0	0	0
0.8930000193596004	127.62	7.10178	7.6679	1.40498	0	0	0	0	0	0	0	0
0.8939998233767971	127.627	7.09487	7.67753	1.40551	0	0	0	0	0	0	0	0
0.8949996273939937	127.634	7.08797	7.68715	1.40605	0	0	0	0	0	0	0	0
0.8959994314111902	127.64	7.08109	7.69678	1.40658	0	0	0	0	0	0	0	0
0.8970005614284096	127.647	7.07423	7.7064	1.40711	0	0	0	0	0	0	0	0
0.8980003654456064	127.654	7.06738	7.71603	1.40765	0	0	0	0	0	0	0	0
0.8990001694628028	127.661	7.06054	7.72566	1.40818	0	0	0	0	0	0	0	0
0.8999999734799996	127.668	7.05372	7.73528	1.40871	0	0	0	0	0	0	0	0
0.9009997774971962	127.675	7.04691	7.74491	1.40924	0	0	0	0	0	0	0	0
0.9019995815143931	127.681	7.04012	7.75454	1.40978	0	0	0	0	0	0	0	0
0.9029993855315893	127.688	7.03334	7.76417	1.41031	0	0	0	0	0	0	0	0
0.9040005155488088	127.695	7.02657	7.7738	1.41084	0	0	0	0	0	0	0	0
0.9050003195660056	127.702	7.01982	7.78343	1.41137	0	0	0	0	0	0	0	0
0.9060001235832021	127.708	7.01308	7.79306	1.4119	0	0	0	0	0	0	0	0
0.9069999276003987	127.715	7.00636	7.80269	1.41242	0	0	0	0	0	0	0	0
0.9079997316175954	127.722	6.99965	7.81233	1.41295	0	0	0	0	0	0	0	0
0.9089995356347921	127.729	6.99296	7.82196	1.41348	0	0	0	0	0	0	0	0
0.9100006656520113	127.735	6.98628	7.83159	1.41401	0	0	0	0	0	0	0	0
0.911000469669208	127.742	6.97961	7.84122	1.41453	0	0	0	0	0	0	0	0
0.9120002736864048	127.749	6.97296	7.85086	1.41506	0	0	0	0	0	0	0	0
0.9130000777036014	127.755	6.96632	7.86049	1.41558	0	0	0	0	0	0	0	0
0.9139998817207978	127.762	6.95969	7.87013	1.41611	0	0	0	0	0	0	0	0
0.9149996857379945	127.768	6.95308	7.87976	1.41663	0	0	0	0	0	0	0	0
0.9159994897551912	127.775	6.94648	7.8894	1.41716	0	0	0	0	0	0	0	0
0.9170006197724108	127.782	6.9399	7.89903	1.41768	0	0	0	0	0	0	0	0
0.9180004237896072	127.788	6.93333	7.90867	1.41821	0	0	0	0	0	0	0	0
0.9190002278068041	127.795	6.92677	7.91831	1.41873	0	0	0	0	0	0	0	0
0.9200000318240006	127.801	6.92023	7.92795	1.41925	0	0	0	0	0	0	0	0
0.9209998358411972	127.808	6.9137	7.93759	1.41977	0	0	0	0	0	0	0	0
0.9219996398583937	127.814	6.90718	7.94722	1.42029	0	0	0	0	0	0	0	0
0.9229994438755903	127.821	6.90068	7.95686	1.42081	0	0	0	0	0	0	0	0
0.92400057389281	127.827	6.89419	7.9665	1.42133	0	0	0	0	0	0	0	0
0.9250003779100066	127.834	6.88771	7.97614	1.42185	0	0	0	0	0	0	0	0
0.9260001819272031	127.84	6.88125	7.98578	1.42237	0	0	0	0	0	0	0	0
0.9269999859443997	127.847	6.8748	7.99543	1.42289	0	0	0	0	0	0	0	0
0.9279997899615964	127.853	6.86836	8.00507	1.42341	0	0	0	0	0	0	0	0
0.9289995939787933	127.86	6.86194	8.01471	1.42393	0	0	0	0	0	0	0	0
0.9299993979959895	127.866	6.85553	8.02435	1.42444	0	0	0	0	0	0	0	0
0.9310005280132091	127.872	6.84913	8.034	1.42496	0	0	0	0	0	0	0	0
0.9320003320304058	127.879	6.84275	8.04364	1.42548	0	0	0	0	0	0	0	0
0.9330001360476021	127.885	6.83638	8.05328	1.42599	0	0	0	0	0	0	0	0
0.9339999400647991	127.892	6.83002	8.06293	1.42651	0	0	0	0	0	0	0	0
0.9349997440819955	127.898	6.82367	8.07257	1.42702	0	0	0	0	0	0	0	0
0.9359995480991925	127.904	6.81734	8.08222	1.42754	0	0	0	0	0	0	0	0
0.9370006781164115	127.911	6.81102	8.09187	1.42805	0	0	0	0	0	0	0	0
0.9380004821336083	127.917	6.80472	8.10151	1.42857	0	0	0	0	0	0	0	0
0.9390002861508051	127.923	6.79842	8.11116	1.42908	0	0	0	0	0	0	0	0
0.9400000901680016	127.929	6.79214	8.12081	1.42959	0	0	0	0	0	0	0	0
0.9409998941851981	127.936	6.78587	8.13045	1.4301	0	0	0	0	0	0	0	0
0.9419996982023947	127.942	6.77962	8.1401	1.43061	0	0	0	0	0	0	0	0
0.9429995022195916	127.948	6.77337	8.14975	1.43113	0	0	0	0	0	0	0	0
0.9440006322368107	127.954	6.76714	8.1594	1.43164	0	0	0	0	0	0	0	0
0.9450004362540075	127.961	6.76092	8.16905	1.43215	0	0	0	0	0	0	0	0
0.946000240271204	127.967	6.75472	8.1787	1.43266	0	0	0	0	0	0	0	0
0.9470000442884007	127.973	6.74853	8.18835	1.43316	0	0	0	0	0	0	0	0
