t[Ts]	C_l(t)	C_h(t)	N_l(t)	N_h(t)	E_l(t)	E_h(t)	A_LL(t)	A_HL(t)	A_HH(t)	A_L(t)	A_H(t)	A(t)
0.420814	221.452	0.94461	92.1038	1.48393	0	0	0	0	0	0	0	0
0.42089	221.452	0.944468	92.1205	1.484	0	0	0	0	0	0	0	0
0.420965	221.452	0.944326	92.1372	1.48407	0	0	0	0	0	0	0	0
0.421041	221.452	0.944183	92.1539	1.48414	0	0	0	0	0	0	0	0
0.421116	221.453	0.944041	92.1706	1.48421	0	0	0	0	0	0	0	0
0.421192	221.453	0.943899	92.1873	1.48428	0	0	0	0	0	0	0	0
0.421267	221.453	0.943757	92.204	1.48435	0	0	0	0	0	0	0	0
0.421342	221.453	0.943615	92.2207	1.48442	0	0	0	0	0	0	0	0
0.421418	221.453	0.943473	92.2374	1.4845	0	0	0	0	0	0	0	0
0.421493	221.453	0.943332	92.2541	1.48457	0	0	0	0	0	0	0	0
0.421569	221.453	0.94319	92.2708	1.48464	0	0	0	0	0	0	0	0
0.421644	221.454	0.943048	92.2875	1.48471	0	0	0	0	0	0	0	0
0.421719	221.454	0.942906	92.3042	1.48478	0	0	0	0	0	0	0	0
0.421795	221.454	0.942765	92.3209	1.48485	0	0	0	0	0	0	0	0
0.42187	221.454	0.942623	92.3376	1.48492	0	0	0	0	0	0	0	0
0.421946	221.454	0.942481	92.3543	1.48499	0	0	0	0	0	0	0	0
0.422021	221.454	0.94234	92.371	1.48506	0	0	0	0	0	0	0	0
0.422097	221.454	0.942198	92.3877	1.48514	0	0	0	0	0	0	0	0
0.422172	221.455	0.942057	92.4044	1.48521	0	0	0	0	0	0	0	0
0.422247	221.455	0.941916	92.4211	1.48528	0	0	0	0	0	0	0	0
0.422323	221.455	0.941774	92.4378	1.48535	0	0	0	0	0	0	0	0
0.422398	221.455	0.941633	92.4545	1.48542	0	0	0	0	0	0	0	0
0.422474	221.455	0.941492	92.4712	1.48549	0	0	0	0	0	0	0	0
0.422549	221.455	0.941351	92.4879	1.48556	0	0	0	0	0	0	0	0
0.422624	221.455	0.941209	92.5046	1.48563	0	0	0	0	0	0	0	0
0.4227	221.456	0.941068	92.5213	1.4857	0	0	0	0	0	0	0	0
0.422775	221.456	0.940927	92.538	1.48577	0	0	0	0	0	0	0	0
0.422851	221.456	0.940786	92.5547	1.48585	0	0	0	0	0	0	0	0
0.422926	221.456	0.940645	92.5714	1.48592	0	0	0	0	0	0	0	0
0.423002	221.456	0.940505	92.5881	1.48599	0	0	0	0	0	0	0	0
0.423077	221.456	0.940364	92.6048	1.48606	0	0	0	0	0	0	0	0
0.423152	221.456	0.940223	92.6215	1.48613	0	0	0	0	0	0	0	0
0.423228	221.457	0.940082	92.6382	1.4862	0	0	0	0	0	0	0	0
0.423303	221.457	0.939941	92.6549	1.48627	0	0	0	0	0	0	0	0
0.423379	221.457	0.939801	92.6716	1.48634	0	0	0	0	0	0	0	0
0.423454	221.457	0.93966	92.6883	1.48641	0	0	0	0	0	0	0	0
0.423529	221.457	0.939519	92.705	1.48648	0	0	0	0	0	0	0	0
0.423605	221.457	0.939379	92.7217	1.48655	0	0	0	0	0	0	0	0
0.42368	221.457	0.939238	92.7384	1.48663	0	0	0	0	0	0	0	0
0.423756	221.458	0.939098	92.7551	1.4867	0	0	0	0	0	0	0	0
0.423831	221.458	0.938958	92.7718	1.48677	0	0	0	0	0	0	0	0
0.423906	221.458	0.938817	92.7885	1.48684	0	0	0	0	0	0	0	0
0.423982	221.458	0.938677	92.8052	1.48691	0	0	0	0	0	0	0	0
0.424057	221.458	0.938537	92.8219	1.48698	0	0	0	0	0	0	0	0
0.424133	221.458	0.938397	92.8386	1.48705	0	0	0	0	0	0	0	0
0.424208	221.458	0.938256	92.8553	1.48712	0	0	0	0	0	0	0	0
0.424284	221.459	0.938116	92.872	1.48719	0	0	0	0	0	0	0	0
0.424359	221.459	0.937976	92.8887	1.48726	0	0	0	0	0	0	0	0
0.424434	221.459	0.937836	92.9054	1.48733	0	0	0	0	0	0	0	0
0.42451	221.459	0.937696	92.9221	1.4874	0	0	0	0	0	0	0	0
0.424585	221.459	0.937556	92.9388	1.48747	0	0	0	0	0	0	0	0
0.424661	221.459	0.937416	92.9555	1.48755	0	0	0	0	0	0	0	0
0.424736	221.459	0.937277	92.9723	1.48762	0	0	0	0	0	0	0	0
0.424811	221.459	0.937137	92.989	1.48769	0	0	0	0	0	0	0	0
0.424887	221.46	0.936997	93.0057	1.48776	0	0	0	0	0	0	0	0
0.424962	221.46	0.936857	93.0224	1.48783	0	0	0	0	0	0	0	0
0.425038	221.46	0.936718	93.0391	1.4879	0	0	0	0	0	0	0	0
0.425113	221.46	0.936578	93.0558	1.48797	0	0	0	0	0	0	0	0
0.425189	221.46	0.936439	93.0725	1.48804	0	0	0	0	0	0	0	0
0.425264	221.46	0.936299	93.0892	1.48811	0	0	0	0	0	0	0	0
0.425339	221.46	0.93616	93.1059	1.48818	0	0	0	0	0	0	0	0
0.425415	221.461	0.93602	93.1226	1.48825	0	0	0	0	0	0	0	0
0.42549	221.461	0.935881	93.1393	1.48832	0	0	0	0	0	0	0	0
0.425566	221.461	0.935742	93.156	1.48839	0	0	0	0	0	0	0	0
0.425641	221.461	0.935602	93.1727	1.48846	0	0	0	0	0	0	0	0
0.425716	221.461	0.935463	93.1894	1.48853	0	0	0	0	0	0	0	0
0.425792	221.461	0.935324	93.2061	1.4886	0	0	0	0	0	0	0	0
0.425867	221.461	0.935185	93.2228	1.48867	0	0	0	0	0	0	0	0
0.425943	221.462	0.935046	93.2395	1.48875	0	0	0	0	0	0	0	0
0.426018	221.462	0.934907	93.2562	1.48882	0	0	0	0	0	0	0	0
0.426094	221.462	0.934768	93.2729	1.48889	0	0	0	0	0	0	0	0
0.426169	221.462	0.934629	93.2896	1.48896	0	0	0	0	0	0	0	0
0.426244	221.462	0.93449	93.3063	1.48903	0	0	0	0	0	0	0	0
0.42632	221.462	0.934351	93.323	1.4891	0	0	0	0	0	0	0	0
0.426395	221.462	0.934212	93.3397	1.48917	0	0	0	0	0	0	0	0
0.426471	221.463	0.934073	93.3564	1.48924	0	0	0	0	0	0	0	0
0.426546	221.463	0.933935	93.3731	1.48931	0	0	0	0	0	0	0	0
0.426621	221.463	0.933796	93.3898	1.48938	0	0	0	0	0	0	0	0
0.426697	221.463	0.933657	93.4065	1.48945	0	0	0	0	0	0	0	0
0.426772	221.463	0.933519	93.4232	1.48952	0	0	0	0	0	0	0	0
0.426848	221.463	0.93338	93.4399	1.48959	0	0	0	0	0	0	0	0
0.426923	221.463	0.933242	93.4566	1.48966	0	0	0	0	0	0	0	0
0.426999	221.464	0.933103	93.4733	1.48973	0	0	0	0	0	0	0	0
0.427074	221.464	0.932965	93.49	1.4898	0	0	0	0	0	0	0	0
0.427149	221.464	0.932827	93.5067	1.48987	0	0	0	0	0	0	0	0
0.427225	221.464	0.932688	93.5234	1.48994	0	0	0	0	0	0	0	0
0.4273	221.464	0.93255	93.5401	1.49001	0	0	0	0	0	0	0	0
0.427376	221.464	0.932412	93.5568	1.49008	0	0	0	0	0	0	0	0
0.427451	221.464	0.932274	93.5735	1.49015	0	0	0	0	0	0	0	0
0.427526	221.464	0.932135	93.5902	1.49022	0	0	0	0	0	0	0	0
0.427602	221.465	0.931997	93.6069	1.49029	0	0	0	0	0	0	0	0
0.427677	221.465	0.931859	93.6236	1.49036	0	0	0	0	0	0	0	0
0.427753	221.465	0.931721	93.6403	1.49043	0	0	0	0	0	0	0	0
0.427828	221.465	0.931583	93.657	1.49051	0	0	0	0	0	0	0	0
0.427903	221.465	0.931446	93.6737	1.49058	0	0	0	0	0	0	0	0
0.427979	221.465	0.931308	93.6904	1.49065	0	0	0	0	0	0	0	0
0.428054	221.465	0.93117	93.7071	1.49072	0	0	0	0	0	0	0	0
0.42813	221.466	0.931032	93.7238	1.49079	0	0	0	0	0	0	0	0
0.428205	221.466	0.930894	93.7405	1.49086	0	0	0	0	0	0	0	0
0.428281	221.466	0.930757	93.7572	1.49093	0	0	0	0	0	0	0	0
0.428356	221.466	0.930619	93.7739	1.491	0	0	0	0	0	0	0	0
0.428431	221.466	0.930482	93.7906	1.49107	0	0	0	0	0	0	0	0
0.428507	221.466	0.930344	93.8073	1.49114	0	0	0	0	0	0	0	0
0.428582	221.466	0.930207	93.824	1.49121	0	0	0	0	0	0	0	0
0.428658	221.467	0.930069	93.8407	1.49128	0	0	0	0	0	0	0	0
0.428733	221.467	0.929932	93.8574	1.49135	0	0	0	0	0	0	0	0
0.428808	221.467	0.929794	93.8741	1.49142	0	0	0	0	0	0	0	0
0.428884	221.467	0.929657	93.8908	1.49149	0	0	0	0	0	0	0	0
0.428959	221.467	0.92952	93.9075	1.49156	0	0	0	0	0	0	0	0
0.429035	221.467	0.929383	93.9242	1.49163	0	0	0	0	0	0	0	0
0.42911	221.467	0.929245	93.9409	1.4917	0	0	0	0	0	0	0	0
0.429186	221.468	0.929108	93.9576	1.49177	0	0	0	0	0	0	0	0
0.429261	221.468	0.928971	93.9743	1.49184	0	0	0	0	0	0	0	0
0.429336	221.468	0.928834	93.991	1.49191	0	0	0	0	0	0	0	0
0.429412	221.468	0.928697	94.0078	1.49198	0	0	0	0	0	0	0	0
0.429487	221.468	0.92856	94.0245	1.49205	0	0	0	0	0	0	0	0
0.429563	221.468	0.928423	94.0412	1.49212	0	0	0	0	0	0	0	0
0.429638	221.468	0.928286	94.0579	1.49219	0	0	0	0	0	0	0	0
0.429713	221.468	0.92815	94.0746	1.49226	0	0	0	0	0	0	0	0
0.429789	221.469	0.928013	94.0913	1.49233	0	0	0	0	0	0	0	0
0.429864	221.469	0.927876	94.108	1.4924	0	0	0	0	0	0	0	0
0.42994	221.469	0.927739	94.1247	1.49247	0	0	0	0	0	0	0	0
0.430015	221.469	0.927603	94.1414	1.49254	0	0	0	0	0	0	0	0
0.430091	221.469	0.927466	94.1581	1.49261	0	0	0	0	0	0	0	0
0.430166	221.469	0.92733	94.1748	1.49268	0	0	0	0	0	0	0	0
0.430241	221.469	0.927193	94.1915	1.49275	0	0	0	0	0	0	0	0
0.430317	221.47	0.927057	94.2082	1.49282	0	0	0	0	0	0	0	0
0.430392	221.47	0.92692	94.2249	1.49289	0	0	0	0	0	0	0	0
0.430468	221.47	0.926784	94.2416	1.49296	0	0	0	0	0	0	0	0
0.430543	221.47	0.926648	94.2583	1.49303	0	0	0	0	0	0	0	0
0.430618	221.47	0.926511	94.275	1.4931	0	0	0	0	0	0	0	0
0.430694	221.47	0.926375	94.2917	1.49317	0	0	0	0	0	0	0	0
0.430769	221.47	0.926239	94.3084	1.49324	0	0	0	0	0	0	0	0
0.430845	221.471	0.926103	94.3251	1.49331	0	0	0	0	0	0	0	0
0.43092	221.471	0.925967	94.3418	1.49338	0	0	0	0	0	0	0	0
0.430995	221.471	0.925831	94.3585	1.49345	0	0	0	0	0	0	0	0
0.431071	221.471	0.925695	94.3752	1.49352	0	0	0	0	0	0	0	0
0.431146	221.471	0.925559	94.3919	1.49359	0	0	0	0	0	0	0	0
0.431222	221.471	0.925423	94.4086	1.49366	0	0	0	0	0	0	0	0
0.431297	221.471	0.925287	94.4253	1.49373	0	0	0	0	0	0	0	0
0.431373	221.471	0.925151	94.442	1.4938	0	0	0	0	0	0	0	0
0.431448	221.472	0.925015	94.4587	1.49387	0	0	0	0	0	0	0	0
0.431523	221.472	0.92488	94.4754	1.49394	0	0	0	0	0	0	0	0
0.431599	221.472	0.924744	94.4921	1.494	0	0	0	0	0	0	0	0
0.431674	221.472	0.924608	94.5088	1.49407	0	0	0	0	0	0	0	0
0.43175	221.472	0.924473	94.5255	1.49414	0	0	0	0	0	0	0	0
0.431825	221.472	0.924337	94.5422	1.49421	0	0	0	0	0	0	0	0
0.4319	221.472	0.924202	94.5589	1.49428	0	0	0	0	0	0	0	0
0.431976	221.473	0.924066	94.5756	1.49435	0	0	0	0	0	0	0	0
0.432051	221.473	0.923931	94.5923	1.49442	0	0	0	0	0	0	0	0
0.432127	221.473	0.923795	94.609	1.49449	0	0	0	0	0	0	0	0
0.432202	221.473	0.92366	94.6257	1.49456	0	0	0	0	0	0	0	0
0.432278	221.473	0.923525	94.6424	1.49463	0	0	0	0	0	0	0	0
0.432353	221.473	0.923389	94.6591	1.4947	0	0	0	0	0	0	0	0
0.432428	221.473	0.923254	94.6758	1.49477	0	0	0	0	0	0	0	0
0.432504	221.474	0.923119	94.6925	1.49484	0	0	0	0	0	0	0	0
0.432579	221.474	0.922984	94.7092	1.49491	0	0	0	0	0	0	0	0
0.432655	221.474	0.922849	94.7259	1.49498	0	0	0	0	0	0	0	0
0.43273	221.474	0.922714	94.7426	1.49505	0	0	0	0	0	0	0	0
0.432805	221.474	0.922579	94.7594	1.49512	0	0	0	0	0	0	0	0
0.432881	221.474	0.922444	94.7761	1.49519	0	0	0	0	0	0	0	0
0.432956	221.474	0.922309	94.7928	1.49526	0	0	0	0	0	0	0	0
0.433032	221.474	0.922174	94.8095	1.49533	0	0	0	0	0	0	0	0
0.433107	221.475	0.922039	94.8262	1.4954	0	0	0	0	0	0	0	0
0.433183	221.475	0.921905	94.8429	1.49547	0	0	0	0	0	0	0	0
0.433258	221.475	0.92177	94.8596	1.49554	0	0	0	0	0	0	0	0
0.433333	221.475	0.921635	94.8763	1.49561	0	0	0	0	0	0	0	0
0.433409	221.475	0.9215	94.893	1.49568	0	0	0	0	0	0	0	0
0.433484	221.475	0.921366	94.9097	1.49575	0	0	0	0	0	0	0	0
0.43356	221.475	0.921231	94.9264	1.49581	0	0	0	0	0	0	0	0
0.433635	221.476	0.921097	94.9431	1.49588	0	0	0	0	0	0	0	0
0.43371	221.476	0.920962	94.9598	1.49595	0	0	0	0	0	0	0	0
0.433786	221.476	0.920828	94.9765	1.49602	0	0	0	0	0	0	0	0
0.433861	221.476	0.920694	94.9932	1.49609	0	0	0	0	0	0	0	0
0.433937	221.476	0.920559	95.0099	1.49616	0	0	0	0	0	0	0	0
0.434012	221.476	0.920425	95.0266	1.49623	0	0	0	0	0	0	0	0
0.434087	221.476	0.920291	95.0433	1.4963	0	0	0	0	0	0	0	0
0.434163	221.476	0.920157	95.06	1.49637	0	0	0	0	0	0	0	0
0.434238	221.477	0.920022	95.0767	1.49644	0	0	0	0	0	0	0	0
0.434314	221.477	0.919888	95.0934	1.49651	0	0	0	0	0	0	0	0
0.434389	221.477	0.919754	95.1101	1.49658	0	0	0	0	0	0	0	0
0.434465	221.477	0.91962	95.1268	1.49665	0	0	0	0	0	0	0	0
0.43454	221.477	0.919486	95.1435	1.49672	0	0	0	0	0	0	0	0
0.434615	221.477	0.919352	95.1602	1.49679	0	0	0	0	0	0	0	0
0.434691	221.477	0.919218	95.1769	1.49686	0	0	0	0	0	0	0	0
0.434766	221.478	0.919085	95.1936	1.49692	0	0	0	0	0	0	0	0
0.434842	221.478	0.918951	95.2103	1.49699	0	0	0	0	0	0	0	0
0.434917	221.478	0.918817	95.227	1.49706	0	0	0	0	0	0	0	0
0.434992	221.478	0.918683	95.2437	1.49713	0	0	0	0	0	0	0	0
0.435068	221.478	0.91855	95.2604	1.4972	0	0	0	0	0	0	0	0
0.435143	221.478	0.918416	95.2771	1.49727	0	0	0	0	0	0	0	0
0.435219	221.478	0.918282	95.2938	1.49734	0	0	0	0	0	0	0	0
0.435294	221.478	0.918149	95.3105	1.49741	0	0	0	0	0	0	0	0
0.43537	221.479	0.918015	95.3272	1.49748	0	0	0	0	0	0	0	0
0.435445	221.479	0.917882	95.3439	1.49755	0	0	0	0	0	0	0	0
0.43552	221.479	0.917748	95.3606	1.49762	0	0	0	0	0	0	0	0
0.435596	221.479	0.917615	95.3773	1.49769	0	0	0	0	0	0	0	0
0.435671	221.479	0.917482	95.394	1.49776	0	0	0	0	0	0	0	0
0.435747	221.479	0.917348	95.4108	1.49783	0	0	0	0	0	0	0	0
0.435822	221.479	0.917215	95.4275	1.49789	0	0	0	0	0	0	0	0
0.435897	221.48	0.917082	95.4442	1.49796	0	0	0	0	0	0	0	0
0.435973	221.48	0.916949	95.4609	1.49803	0	0	0	0	0	0	0	0
0.436048	221.48	0.916816	95.4776	1.4981	0	0	0	0	0	0	0	0
0.436124	221.48	0.916683	95.4943	1.49817	0	0	0	0	0	0	0	0
0.436199	221.48	0.91655	95.511	1.49824	0	0	0	0	0	0	0	0
0.436275	221.48	0.916417	95.5277	1.49831	0	0	0	0	0	0	0	0
0.43635	221.48	0.916284	95.5444	1.49838	0	0	0	0	0	0	0	0
0.436425	221.48	0.916151	95.5611	1.49845	0	0	0	0	0	0	0	0
0.436501	221.481	0.916018	95.5778	1.49852	0	0	0	0	0	0	0	0
0.436576	221.481	0.915885	95.5945	1.49859	0	0	0	0	0	0	0	0
0.436652	221.481	0.915752	95.6112	1.49865	0	0	0	0	0	0	0	0
0.436727	221.481	0.91562	95.6279	1.49872	0	0	0	0	0	0	0	0
0.436802	221.481	0.915487	95.6446	1.49879	0	0	0	0	0	0	0	0
0.436878	221.481	0.915354	95.6613	1.49886	0	0	0	0	0	0	0	0
0.436953	221.481	0.915222	95.678	1.49893	0	0	0	0	0	0	0	0
0.437029	221.482	0.915089	95.6947	1.499	0	0	0	0	0	0	0	0
0.437104	221.482	0.914957	95.7114	1.49907	0	0	0	0	0	0	0	0
0.437179	221.482	0.914824	95.7281	1.49914	0	0	0	0	0	0	0	0
0.437255	221.482	0.914692	95.7448	1.49921	0	0	0	0	0	0	0	0
0.43733	221.482	0.914559	95.7615	1.49928	0	0	0	0	0	0	0	0
0.437406	221.482	0.914427	95.7782	1.49934	0	0	0	0	0	0	0	0
0.437481	221.482	0.914295	95.7949	1.49941	0	0	0	0	0	0	0	0
0.437557	221.482	0.914162	95.8116	1.49948	0	0	0	0	0	0	0	0
0.437632	221.483	0.91403	95.8283	1.49955	0	0	0	0	0	0	0	0
0.437707	221.483	0.913898	95.845	1.49962	0	0	0	0	0	0	0	0
0.437783	221.483	0.913766	95.8617	1.49969	0	0	0	0	0	0	0	0
0.437858	221.483	0.913634	95.8784	1.49976	0	0	0	0	0	0	0	0
0.437934	221.483	0.913502	95.8951	1.49983	0	0	0	0	0	0	0	0
0.438009	221.483	0.91337	95.9118	1.4999	0	0	0	0	0	0	0	0
0.438084	221.483	0.913238	95.9285	1.49996	0	0	0	0	0	0	0	0
0.43816	221.484	0.913106	95.9452	1.50003	0	0	0	0	0	0	0	0
0.438235	221.484	0.912974	95.962	1.5001	0	0	0	0	0	0	0	0
0.438311	221.484	0.912842	95.9787	1.50017	0	0	0	0	0	0	0	0
0.438386	221.484	0.91271	95.9954	1.50024	0	0	0	0	0	0	0	0
0.438462	221.484	0.912579	96.0121	1.50031	0	0	0	0	0	0	0	0
0.438537	221.484	0.912447	96.0288	1.50038	0	0	0	0	0	0	0	0
0.438612	221.484	0.912315	96.0455	1.50045	0	0	0	0	0	0	0	0
0.438688	221.484	0.912184	96.0622	1.50052	0	0	0	0	0	0	0	0
0.438763	221.485	0.912052	96.0789	1.50058	0	0	0	0	0	0	0	0
0.438839	221.485	0.911921	96.0956	1.50065	0	0	0	0	0	0	0	0
0.438914	221.485	0.911789	96.1123	1.50072	0	0	0	0	0	0	0	0
0.438989	221.485	0.911658	96.129	1.50079	0	0	0	0	0	0	0	0
0.439065	221.485	0.911526	96.1457	1.50086	0	0	0	0	0	0	0	0
0.43914	221.485	0.911395	96.1624	1.50093	0	0	0	0	0	0	0	0
0.439216	221.485	0.911263	96.1791	1.501	0	0	0	0	0	0	0	0
0.439291	221.485	0.911132	96.1958	1.50107	0	0	0	0	0	0	0	0
0.439367	221.486	0.911001	96.2125	1.50113	0	0	0	0	0	0	0	0
0.439442	221.486	0.91087	96.2292	1.5012	0	0	0	0	0	0	0	0
0.439517	221.486	0.910739	96.2459	1.50127	0	0	0	0	0	0	0	0
0.439593	221.486	0.910607	96.2626	1.50134	0	0	0	0	0	0	0	0
0.439668	221.486	0.910476	96.2793	1.50141	0	0	0	0	0	0	0	0
0.439744	221.486	0.910345	96.296	1.50148	0	0	0	0	0	0	0	0
0.439819	221.486	0.910214	96.3127	1.50155	0	0	0	0	0	0	0	0
0.439894	221.487	0.910083	96.3294	1.50162	0	0	0	0	0	0	0	0
0.43997	221.487	0.909953	96.3461	1.50168	0	0	0	0	0	0	0	0
0.440045	221.487	0.909822	96.3628	1.50175	0	0	0	0	0	0	0	0
0.440121	221.487	0.909691	96.3795	1.50182	0	0	0	0	0	0	0	0
0.440196	221.487	0.90956	96.3962	1.50189	0	0	0	0	0	0	0	0
0.440272	221.487	0.909429	96.4129	1.50196	0	0	0	0	0	0	0	0
0.440347	221.487	0.909299	96.4296	1.50203	0	0	0	0	0	0	0	0
0.440422	221.487	0.909168	96.4463	1.5021	0	0	0	0	0	0	0	0
0.440498	221.488	0.909037	96.463	1.50216	0	0	0	0	0	0	0	0
0.440573	221.488	0.908907	96.4798	1.50223	0	0	0	0	0	0	0	0
0.440649	221.488	0.908776	96.4965	1.5023	0	0	0	0	0	0	0	0
0.440724	221.488	0.908646	96.5132	1.50237	0	0	0	0	0	0	0	0
0.440799	221.488	0.908515	96.5299	1.50244	0	0	0	0	0	0	0	0
0.440875	221.488	0.908385	96.5466	1.50251	0	0	0	0	0	0	0	0
0.44095	221.488	0.908255	96.5633	1.50257	0	0	0	0	0	0	0	0
0.441026	221.489	0.908124	96.58	1.50264	0	0	0	0	0	0	0	0
0.441101	221.489	0.907994	96.5967	1.50271	0	0	0	0	0	0	0	0
0.441176	221.489	0.907864	96.6134	1.50278	0	0	0	0	0	0	0	0
0.441252	221.489	0.907734	96.6301	1.50285	0	0	0	0	0	0	0	0
0.441327	221.489	0.907603	96.6468	1.50292	0	0	0	0	0	0	0	0
0.441403	221.489	0.907473	96.6635	1.50299	0	0	0	0	0	0	0	0
0.441478	221.489	0.907343	96.6802	1.50305	0	0	0	0	0	0	0	0
0.441554	221.489	0.907213	96.6969	1.50312	0	0	0	0	0	0	0	0
0.441629	221.49	0.907083	96.7136	1.50319	0	0	0	0	0	0	0	0
0.441704	221.49	0.906953	96.7303	1.50326	0	0	0	0	0	0	0	0
0.44178	221.49	0.906823	96.747	1.50333	0	0	0	0	0	0	0	0
0.441855	221.49	0.906693	96.7637	1.5034	0	0	0	0	0	0	0	0
0.441931	221.49	0.906564	96.7804	1.50346	0	0	0	0	0	0	0	0
0.442006	221.49	0.906434	96.7971	1.50353	0	0	0	0	0	0	0	0
0.442081	221.49	0.906304	96.8138	1.5036	0	0	0	0	0	0	0	0
0.442157	221.49	0.906174	96.8305	1.50367	0	0	0	0	0	0	0	0
0.442232	221.491	0.906045	96.8472	1.50374	0	0	0	0	0	0	0	0
0.442308	221.491	0.905915	96.8639	1.50381	0	0	0	0	0	0	0	0
0.442383	221.491	0.905786	96.8806	1.50387	0	0	0	0	0	0	0	0
0.442459	221.491	0.905656	96.8973	1.50394	0	0	0	0	0	0	0	0
0.442534	221.491	0.905527	96.914	1.50401	0	0	0	0	0	0	0	0
0.442609	221.491	0.905397	96.9307	1.50408	0	0	0	0	0	0	0	0
0.442685	221.491	0.905268	96.9475	1.50415	0	0	0	0	0	0	0	0
0.44276	221.491	0.905138	96.9642	1.50422	0	0	0	0	0	0	0	0
0.442836	221.492	0.905009	96.9809	1.50428	0	0	0	0	0	0	0	0
0.442911	221.492	0.90488	96.9976	1.50435	0	0	0	0	0	0	0	0
0.442986	221.492	0.90475	97.0143	1.50442	0	0	0	0	0	0	0	0
0.443062	221.492	0.904621	97.031	1.50449	0	0	0	0	0	0	0	0
0.443137	221.492	0.904492	97.0477	1.50456	0	0	0	0	0	0	0	0
0.443213	221.492	0.904363	97.0644	1.50463	0	0	0	0	0	0	0	0
0.443288	221.492	0.904234	97.0811	1.50469	0	0	0	0	0	0	0	0
0.443364	221.493	0.904105	97.0978	1.50476	0	0	0	0	0	0	0	0
0.443439	221.493	0.903976	97.1145	1.50483	0	0	0	0	0	0	0	0
0.443514	221.493	0.903847	97.1312	1.5049	0	0	0	0	0	0	0	0
0.44359	221.493	0.903718	97.1479	1.50497	0	0	0	0	0	0	0	0
0.443665	221.493	0.903589	97.1646	1.50503	0	0	0	0	0	0	0	0
0.443741	221.493	0.90346	97.1813	1.5051	0	0	0	0	0	0	0	0
0.443816	221.493	0.903332	97.198	1.50517	0	0	0	0	0	0	0	0
0.443891	221.493	0.903203	97.2147	1.50524	0	0	0	0	0	0	0	0
0.443967	221.494	0.903074	97.2314	1.50531	0	0	0	0	0	0	0	0
0.444042	221.494	0.902945	97.2481	1.50538	0	0	0	0	0	0	0	0
0.444118	221.494	0.902817	97.2648	1.50544	0	0	0	0	0	0	0	0
0.444193	221.494	0.902688	97.2815	1.50551	0	0	0	0	0	0	0	0
0.444268	221.494	0.90256	97.2982	1.50558	0	0	0	0	0	0	0	0
0.444344	221.494	0.902431	97.3149	1.50565	0	0	0	0	0	0	0	0
0.444419	221.494	0.902303	97.3316	1.50572	0	0	0	0	0	0	0	0
0.444495	221.494	0.902174	97.3483	1.50578	0	0	0	0	0	0	0	0
0.44457	221.495	0.902046	97.365	1.50585	0	0	0	0	0	0	0	0
0.444646	221.495	0.901917	97.3818	1.50592	0	0	0	0	0	0	0	0
0.444721	221.495	0.901789	97.3985	1.50599	0	0	0	0	0	0	0	0
0.444796	221.495	0.901661	97.4152	1.50606	0	0	0	0	0	0	0	0
0.444872	221.495	0.901533	97.4319	1.50612	0	0	0	0	0	0	0	0
0.444947	221.495	0.901405	97.4486	1.50619	0	0	0	0	0	0	0	0
0.445023	221.495	0.901276	97.4653	1.50626	0	0	0	0	0	0	0	0
0.445098	221.495	0.901148	97.482	1.50633	0	0	0	0	0	0	0	0
0.445173	221.496	0.90102	97.4987	1.5064	0	0	0	0	0	0	0	0
0.445249	221.496	0.900892	97.5154	1.50646	0	0	0	0	0	0	0	0
0.445324	221.496	0.900764	97.5321	1.50653	0	0	0	0	0	0	0	0
0.4454	221.496	0.900636	97.5488	1.5066	0	0	0	0	0	0	0	0
0.445475	221.496	0.900508	97.5655	1.50667	0	0	0	0	0	0	0	0
0.445551	221.496	0.900381	97.5822	1.50674	0	0	0	0	0	0	0	0
0.445626	221.496	0.900253	97.5989	1.5068	0	0	0	0	0	0	0	0
0.445701	221.497	0.900125	97.6156	1.50687	0	0	0	0	0	0	0	0
0.445777	221.497	0.899997	97.6323	1.50694	0	0	0	0	0	0	0	0
0.445852	221.497	0.89987	97.649	1.50701	0	0	0	0	0	0	0	0
0.445928	221.497	0.899742	97.6657	1.50707	0	0	0	0	0	0	0	0
0.446003	221.497	0.899614	97.6824	1.50714	0	0	0	0	0	0	0	0
0.446078	221.497	0.899487	97.6991	1.50721	0	0	0	0	0	0	0	0
0.446154	221.497	0.899359	97.7158	1.50728	0	0	0	0	0	0	0	0
0.446229	221.497	0.899232	97.7325	1.50735	0	0	0	0	0	0	0	0
0.446305	221.498	0.899104	97.7492	1.50741	0	0	0	0	0	0	0	0
0.44638	221.498	0.898977	97.7659	1.50748	0	0	0	0	0	0	0	0
0.446456	221.498	0.898849	97.7827	1.50755	0	0	0	0	0	0	0	0
0.446531	221.498	0.898722	97.7994	1.50762	0	0	0	0	0	0	0	0
0.446606	221.498	0.898595	97.8161	1.50768	0	0	0	0	0	0	0	0
0.446682	221.498	0.898468	97.8328	1.50775	0	0	0	0	0	0	0	0
0.446757	221.498	0.89834	97.8495	1.50782	0	0	0	0	0	0	0	0
0.446833	221.498	0.898213	97.8662	1.50789	0	0	0	0	0	0	0	0
0.446908	221.499	0.898086	97.8829	1.50796	0	0	0	0	0	0	0	0
0.446983	221.499	0.897959	97.8996	1.50802	0	0	0	0	0	0	0	0
