Mass	Radius	phi	RhoND	Temp	Rho	Pres	Lumi	H1	He4	He3	C12	C13	N14	N15	O16	O17	O18	Ne	Na	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni
0.9997061	0.948	1.0548479904126151	0.005753755262432167	281500.0	0.008104	308200000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9997137	0.9485	1.0542920882236315	0.005657196684484146	278500.0	0.007968000000000001	299700000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9997213	0.9490000000000001	1.0537367675899056	0.005562058085623594	275400.0	0.007834	291300000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9997288	0.9495	1.0531820276226609	0.005466919486763042	272400.0	0.0077	283100000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9997361	0.95	1.0526278674903928	0.005372490877446226	269400.0	0.007567	275000000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9997433	0.9505	1.0520742863632848	0.005278772257673145	266300.0	0.007435	267100000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9997504	0.951	1.051521283385504	0.005186473616987535	263300.0	0.007305	259300000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9997574	0.9515	1.050968857702957	0.0050941749763019255	260300.0	0.007175	251700000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9997642	0.9520000000000001	1.0504170084908682	0.00500258632516005	257200.0	0.0070459999999999984	244200000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.999771	0.9525	1.0498657348985785	0.004911707663561912	254200.0	0.0069180000000000005	236900000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9997776	0.953	1.0493150360770958	0.004820829001963774	251200.0	0.006790000000000001	229700000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9997841	0.9535	1.0487649112067052	0.004731370319453105	248200.0	0.006664	222600000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9997905	0.9540000000000001	1.0482153594418238	0.004642621626486172	245200.0	0.006539	215700000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9997968	0.9545	1.04766637993858	0.004553872933519241	242200.0	0.006414	208900000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998029	0.955	1.0471179718822228	0.004465834230096043	239200.0	0.00629	202300000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.999809	0.9555	1.0465701344322635	0.004379215505760317	236200.0	0.006168	195800000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.999815	0.956	1.0460228667225016	0.004292596781424591	233200.0	0.006046	189400000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998208	0.9565	1.0454761679431968	0.0042066880466326	230200.0	0.005925	183100000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998265	0.9570000000000001	1.0449300372862425	0.0041214893013843444	227300.0	0.005804999999999999	177000000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998321	0.9575	1.0443844739178352	0.004037000545679826	224300.0	0.005686	171100000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998376	0.958	1.043839477005854	0.003953221779519041	221300.0	0.005568	165200000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.999843	0.9585	1.0432950457198549	0.0038701530029019923	218300.0	0.005451	159500000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998483	0.9590000000000001	1.0427511792310684	0.0037877942158286793	215400.0	0.005335	153900000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998535	0.9595	1.0422078767123937	0.0037061454182991016	212400.0	0.005220000000000001	148400000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998585	0.96	1.041665137365521	0.0036244966207695226	209500.0	0.005104999999999999	143100000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998635	0.9605	1.0411229603666474	0.003544267802327416	206500.0	0.004992	137900000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998683	0.961	1.0405813448935697	0.003464038983885309	203600.0	0.004879	132800000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998731	0.9615	1.040040290125793	0.003385230144530673	200700.0	0.004768	127800000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998777	0.9620000000000001	1.0394997952444152	0.0033071312947197725	197700.0	0.004658	122900000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998823	0.9625	1.0389598594322331	0.003229032444908872	194800.0	0.004548	118200000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998867	0.963	1.0384204818736291	0.003151643584641707	191900.0	0.004439	113600000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.999891	0.9635	1.0378816617816051	0.0030756747034620126	189000.0	0.004332	109100000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998953000000002	0.9640000000000001	1.03734339831688	0.0029997058222823183	186100.0	0.004225	104700000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9998994	0.9645	1.0368056906687295	0.0029244469306463593	183200.0	0.004118999999999999	100400000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999034	0.965	1.0362685380549552	0.0028498980285541365	180300.0	0.004014	96230000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999073	0.9655	1.0357319396680476	0.0027767691055493844	177400.0	0.003911	92170000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999112	0.966	1.0351958946753217	0.0027036401825446315	174500.0	0.003808	88220000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999149	0.9665	1.0346604022725212	0.002631221249083615	171700.0	0.003706	84390000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999186	0.9670000000000001	1.034125461657054	0.0025595123051663335	168800.0	0.003605	80660000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999221	0.9675	1.0335910720278734	0.002489223340336523	166000.0	0.0035060000000000004	77040000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999255	0.968	1.0330572326122685	0.002418934375506712	163100.0	0.003407	73510000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999289	0.9685	1.0325239425857062	0.0023493554002206375	160300.0	0.0033090000000000003	70100000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999322	0.9690000000000001	1.0319912011253	0.0022804864144782976	157500.0	0.003212	66790000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999353	0.9695	1.0314590074630552	0.002213037407823429	154700.0	0.003117	63580000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999384	0.97	1.0309273608059344	0.00214558840116856	151900.0	0.003022	60470000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999414	0.9705	1.0303962603358812	0.0020788493840574267	149100.0	0.002928	57450000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999443	0.971	1.0298657052630389	0.0020135303460337645	146300.0	0.002836	54530000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999471	0.9715	1.029335694799121	0.001948211308010102	143500.0	0.002744	51720000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999498	0.972	1.0288062281574084	0.0018843122490739108	140700.0	0.002654	48990000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999524	0.9725	1.0282773045527438	0.0018211231796814548	138000.0	0.002565	46360000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.999955	0.973	1.027748923175123	0.0017586440998327345	135200.0	0.002477	43820000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999574	0.9735	1.027221083242529	0.0016968750095277495	132500.0	0.00239	41370000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999598	0.9740000000000001	1.0266937839745516	0.0016358159087664999	129800.0	0.002304	39010000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
0.9999621	0.9745	1.0261670245659464	0.0015754667975489858	127100.0	0.002219	36730000000.0	0.99891	0.75488	0.23164	3.313e-05	0.002366	2.854e-05	0.0007009	1.716e-06	0.005806	2.337e-06	1.396e-05	0.0012779999999999998	3.306e-05	0.0006360000000000001	5.609e-05	0.0007019	6.437999999999998e-06	0.00034980000000000005	4.65e-06	7.042e-05	3.63e-06	6.035e-05	3.895e-08	3.005e-06	3.588e-07	1.753e-05	1.281e-05	0.001216	3.374e-06	7.184e-05
